Station,Lat,Lon,Year,Thefts
Athy,52.9902,-6.9882,2010,211
Aughrim,52.856,-6.3268,2010,17
Avoca,52.8588,-6.2129,2010,23
Baile Atha Bui,53.6236,-6.9159,2010,54
Baile an Fheirtéaraigh,52.1659,-10.4062,2010,1
Baile Bhuirne,51.9458,-9.1692,2010,10
Bailieboro,53.9152,-6.9696,2010,43
Balbriggan,53.6143,-6.1912,2010,514
Balla,53.8019,-9.1299,2010,11
Ballaghderreen,53.8999,-8.5846,2010,51
Ballina,54.1129,-9.1604,2010,181
Ballinagh,53.9311,-7.4096,2010,30
Ballinamore,54.0546,-7.797000000000001,2010,27
Ballinasloe,53.3284,-8.2236,2010,187
Ballincollig,51.8882,-8.5903,2010,209
Ballindine,53.6696,-8.9577,2010,9
Ballineen,51.7359,-8.9489,2010,16
Ballingarry,52.4721,-8.8628,2010,24
Ballingarry North,53.0184,-8.0305,2010,1
Ballingarry South,52.586000000000006,-7.541,2010,29
Ballinhassig,51.8041,-8.5705,2010,23
Ballinlough,53.7408,-8.6358,2010,8
Ballinrobe,53.6246,-9.2262,2010,34
Ballintra,54.5778,-8.1254,2010,15
Ballivor,53.5327,-6.9672,2010,35
Ballon,52.7432,-6.7722,2010,31
Ballybay,54.1289,-6.9048,2010,50
Ballybofey,54.7996,-7.781000000000001,2010,59
Ballybunion,52.5113,-9.6702,2010,22
Ballyconnell,54.119,-7.5802,2010,23
Ballycotton,51.8303,-8.0131,2010,6
Ballycroy,54.0258,-9.8259,2010,4
Ballycullane,52.2789,-6.8392,2010,13
Ballydehob,51.5591,-9.4608,2010,11
Ballydesmond,52.1782,-9.231,2010,1
Ballyduff,52.4559,-9.6631,2010,13
Ballyfermot,53.3448,-6.358,2010,498
Ballygar,53.5219,-8.3284,2010,10
Ballyhale,52.4683,-7.2015,2010,26
Ballyhaunis,53.763999999999996,-8.7674,2010,30
Ballyheigue,52.3892,-9.8275,2010,13
Ballyjamesduff,53.8631,-7.2088,2010,49
Ballylanders,52.3707,-8.3455,2010,11
Ballylinan,52.943000000000005,-7.0432,2010,36
Ballymacarberry,52.2672,-7.7177,2010,11
Ballymahon,53.5613,-7.7608,2010,45
Ballymore,53.4911,-7.6817,2010,9
Ballymote,54.0874,-8.5152,2010,39
Ballymun,53.3945,-6.2637,2010,548
Ballynacargy,53.5863,-7.5349,2010,20
Ballyneety,52.5973,-8.5489,2010,36
Ballynoe,52.0602,-8.0993,2010,6
Ballyporeen,52.2702,-8.0977,2010,2
Ballyshannon,54.4987,-8.2048,2010,40
Ballyvaughan,53.1162,-9.1471,2010,11
Baltimore,51.4835,-9.3723,2010,8
Baltinglass,52.93899999999999,-6.7098,2010,77
Banagher,53.1905,-7.9859,2010,22
Bandon,51.7451,-8.7399,2010,69
Bangor Erris,54.144,-9.7471,2010,11
Bansha,52.4493,-8.0656,2010,16
Bantry,51.6803,-9.4552,2010,68
Barnaderg,53.4805,-8.7225,2010,11
Barraduff,52.0598,-9.3409,2010,1
Beal an Mhuirthead,54.2217,-9.9856,2010,29
Beal Atha an Ghaorthaidh,51.8519,-9.229,2010,4
Belturbet,54.1012,-7.4426,2010,24
Bennettsbridge,52.5903,-7.1832,2010,16
Birr,53.096000000000004,-7.9115,2010,108
Bishopstown,51.8807,-8.5146,2010,369
Blacklion,54.2915,-7.8762,2010,3
Blackrock Co Cork,51.8943,-8.4045,2010,212
Blackrock Co Dublin,53.2998,-6.1775,2010,550
Blackrock Co Louth,53.9638,-6.3682,2010,72
Blackwater,52.4454,-6.3488,2010,46
Blanchardstown,53.3899,-6.381,2010,2619
Blarney,51.931999999999995,-8.5677,2010,117
Blessington,53.1703,-6.5337,2010,170
Boherbue,52.159,-9.0698,2010,9
Bonniconlon,54.1096,-9.029,2010,16
Borris,52.6018,-6.9293,2010,17
Borris-In-Ossory,52.9393,-7.6288,2010,15
Borrisokane,52.9971,-8.127,2010,15
Borrisoleigh,52.7515,-7.9554,2010,5
Bothar Na Tra,53.2588,-9.0797,2010,201
Boyle,53.9734,-8.3004,2010,57
Bray,53.1987,-6.1006,2010,813
Bridewell Cork,51.9005,-8.477,2010,430
Bridewell Dublin,53.3471,-6.2741,2010,727
Bruff,52.4773,-8.547,2010,27
Bruree,52.4232,-8.6503,2010,12
Bunclody,52.6568,-6.6625,2010,55
Buncrana,55.1313,-7.4507,2010,64
Bundoran,54.4766,-8.2793,2010,38
Burnfoot,55.0547,-7.4016,2010,38
Buttevant,52.2293,-8.6713,2010,21
Cabinteely,53.2608,-6.1507,2010,308
Cabra,53.365,-6.3076,2010,552
Caherciveen,51.946999999999996,-10.2198,2010,19
Caherconlish,52.5938,-8.4695,2010,45
Cahir,52.376000000000005,-7.9203,2010,47
Callan,52.5424,-7.391,2010,50
Campile,52.2878,-6.9396,2010,9
Cappamore,52.6147,-8.3385,2010,31
Cappawhite,52.5832,-8.1648,2010,29
Cappoquin,52.1459,-7.8457,2010,22
Carbury,53.3385,-6.9367,2010,51
Carlingford,54.0412,-6.1872,2010,70
Carlow,52.8405,-6.9293,2010,728
Carna,53.3236,-9.8241,2010,6
Carndonagh,55.2535,-7.2595,2010,31
Carnew,52.7105,-6.4918,2010,17
Carraig Airt,55.1751,-7.7985,2010,8
Carrickbyrne,52.3624,-6.7597,2010,36
Carrickmacross,53.9761,-6.7188,2010,111
Carrick-on-Bannow,52.2381,-6.734,2010,24
Carrick-On-Shannon,53.9443,-8.0902,2010,95
Carrick-On-Suir,52.3482,-7.4099,2010,108
Carrigaline,51.8148,-8.3915,2010,120
Carrigallen,53.9756,-7.6467,2010,16
Carrigans,54.9512,-7.4268,2010,27
Carrigtwohill,51.9095,-8.2618,2010,48
Cashel,52.5163,-7.8903,2010,57
Castlebar,53.8534,-9.2976,2010,224
Castlebellingham,53.8993,-6.3899,2010,86
Castleblayney,54.1179,-6.735,2010,127
Castlebridge,52.3847,-6.4526,2010,76
Castlecomer,52.7993,-7.2095,2010,65
Castleconnell,52.7134,-8.4985,2010,93
Castledermot,52.9092,-6.8492,2010,39
Castlefin,54.8027,-7.5952,2010,19
Castlegregory,52.2542,-10.0206,2010,14
Castleisland,52.2304,-9.4628,2010,36
Castlemaine,52.1702,-9.7006,2010,7
Castlepollard,53.6785,-7.2966,2010,42
Castlerea,53.7666,-8.4841,2010,42
Castletownbere,51.6495,-9.9147,2010,33
Castletownroche,52.1707,-8.468,2010,15
Cavan,53.9933,-7.3609,2010,236
Celbridge,53.343999999999994,-6.5417,2010,281
Charlestown,53.9627,-8.7935,2010,26
Charleville,52.3561,-8.6826,2010,64
Cill Ronain,53.1213,-9.6678,2010,1
Clane,53.2937,-6.6859,2010,152
Clara,53.3454,-7.6141,2010,50
Claremorris,53.7236,-8.9851,2010,76
Clifden,53.4882,-10.0092,2010,33
Cloch na Ron,53.3936,-9.9211,2010,4
Cloghan,53.2248,-7.8775,2010,17
Clogheen,52.2769,-7.9953,2010,7
Clogher,54.8368,-8.4275,2010,5
Clogherhead,53.7904,-6.2427,2010,52
Clonakilty,51.6249,-8.8889,2010,54
Clonark,53.3684,-8.0347,2010,22
Clonaslee,53.1486,-7.526,2010,16
Clonbologue,53.2591,-7.0858,2010,10
Clondalkin,53.3231,-6.395,2010,928
Clones,54.1775,-7.2282,2010,24
Clonmany,55.263000000000005,-7.4128,2010,10
Clonmel,52.3541,-7.6999,2010,321
Clonroche,52.4504,-6.7159,2010,29
Clontarf,53.3635,-6.2201,2010,738
Cloughjordan,52.942,-8.0397,2010,3
Cloyne,51.8628,-8.1235,2010,17
Coachford,51.9091,-8.7911,2010,2
Cobh,51.8482,-8.3036,2010,98
Collon,53.7779,-6.4849,2010,43
Collooney,54.1855,-8.4879,2010,23
Cong,53.5415,-9.2865,2010,12
Convoy,54.8593,-7.669,2010,33
Coolaney,54.1724,-8.6034,2010,8
Coolock,53.3903,-6.2011,2010,926
Cootehill,54.0747,-7.0787,2010,43
Corofin,52.9475,-9.0686,2010,3
Corofin,53.4376,-8.8631,2010,14
Courtown Harbour,52.6443,-6.2305,2010,64
Craughwell,53.2294,-8.7339,2010,41
Creggs,53.5949,-8.3638,2010,3
Crookstown,51.8587,-8.8013,2010,23
Croom,52.522,-8.7188,2010,56
Crosshaven,51.803999999999995,-8.3045,2010,42
Crossmolina,54.0998,-9.3227,2010,14
Crumlin,53.3196,-6.315,2010,444
Crusheen,52.9385,-8.8986,2010,16
Daingean,53.293,-7.2936,2010,20
Delvin,53.6145,-7.0901,2010,29
Dingle,52.1392,-10.2705,2010,11
Dolla,52.7971,-8.1921,2010,6
Donegal Town,54.6524,-8.1111,2010,47
Doneraile,52.2157,-8.5854,2010,20
Donnybrook,53.3217,-6.2359,2010,712
Douglas,51.8751,-8.431000000000001,2010,201
Dowra,54.1904,-8.0153,2010,2
Drimoleague,51.659,-9.264,2010,6
Drinagh,51.6477,-9.1545,2010,2
Drogheda,53.7151,-6.3566,2010,759
Drumad,54.0957,-6.3608,2010,71
Drumcollogher,52.3382,-8.9113,2010,20
Drumlish,53.8217,-7.7659,2010,23
Drumshambo,54.0465,-8.04,2010,17
Dublin Airport,53.4299,-6.2455,2010,150
Duleek,53.6539,-6.4181,2010,122
Dun Fionnachaid,55.1829,-7.9744,2010,9
Dun Laoghaire,53.2899,-6.1333,2010,967
Dunboyne,53.4211,-6.4771,2010,182
Duncannon,52.2214,-6.9298,2010,35
Dundalk,53.9995,-6.4097,2010,882
Dundrum,53.2895,-6.2426,2010,1186
Dungarvan,52.0877,-7.6245,2010,229
Dunlavin,53.0588,-6.7011,2010,28
Dunleer,53.8285,-6.3946,2010,51
Dunmanway,51.7228,-9.1101,2010,27
Dunmore East,52.1484,-6.9929,2010,44
Dunmore,53.6176,-8.7406,2010,20
Dunshaughlin,53.5108,-6.5393,2010,124
Durrow,52.8443,-7.3961,2010,16
Durrus,51.6205,-9.524,2010,4
Edenderry,53.3368,-7.0608,2010,103
Edgeworthstown,53.6956,-7.606,2010,70
Elphin,53.8458,-8.1925,2010,4
Emly,52.4651,-8.3542,2010,8
Emyvale,54.3394,-6.9576,2010,48
Enfield,53.4151,-6.8339,2010,58
Ennis,52.8469,-8.9811,2010,496
Enniscorthy,52.5007,-6.5707,2010,235
Enniscrone,54.2138,-9.0885,2010,15
Enniskerry,53.1913,-6.1695,2010,97
Ennistymon,52.9374,-9.2885,2010,72
Eyrecourt,53.1994,-8.1324,2010,6
Farranfore,52.1714,-9.5497,2010,15
Ferbane,53.2708,-7.8276,2010,40
Fermoy,52.1385,-8.2742,2010,81
Ferns,52.591,-6.4978,2010,40
Ferrybank,52.2675,-7.1011,2010,56
Fethard,52.4664,-7.6944,2010,22
Finglas,53.3896,-6.3068,2010,1039
Fitzgibbon Street,53.3577,-6.2554,2010,851
Foxford,53.9833,-9.1084,2010,33
Foynes,52.6097,-9.1037,2010,39
Frenchpark,53.8692,-8.4056,2010,15
Freshford,52.7324,-7.3944,2010,10
Gaillimh,53.2713,-9.0583,2010,1418
Garristown,53.5671,-6.3839,2010,55
Glanmire,51.9184,-8.3968,2010,114
Glantaine,52.1047,-8.7488,2010,11
Glasson,53.4717,-7.8635,2010,20
Gleann na Muaidhe,54.2408,-9.6788,2010,3
Glenamaddy,53.6074,-8.5602,2010,6
Glenbeigh,52.0571,-9.9371,2010,0
Glengarriff,51.7506,-9.5507,2010,8
Glenmore,52.3538,-7.028,2010,28
Glin,52.5696,-9.2845,2010,14
Glynn,52.3728,-6.5829,2010,8
Gob an Choire,53.9337,-9.9185,2010,5
Golden,52.4968,-7.9847,2010,8
Goresbridge,52.63,-6.9944,2010,54
Gorey,52.675,-6.2973,2010,182
Gort,53.0674,-8.8182,2010,65
Graiguenamanagh,52.5425,-6.9568,2010,24
Granard,53.7786,-7.4942,2010,59
Grange,54.3934,-8.5207,2010,21
Greystones,53.148,-6.0632,2010,333
Gurranabraher,51.9034,-8.4966,2010,294
Gurteen,53.993,-8.5158,2010,20
Hackballscross,54.0316,-6.5242,2010,29
Hacketstown,52.8643,-6.557,2010,10
Headford,53.4703,-9.0983,2010,13
Henry Street,52.6617,-8.6316,2010,1567
Holycross,52.6426,-7.8729,2010,14
Hospital Co Limerick,52.4752,-8.4325,2010,19
Howth,53.3873,-6.069,2010,337
Indreabhan,53.2406,-9.4296,2010,10
Innishannon,51.7644,-8.6554,2010,8
Irishtown,53.3382,-6.2233,2010,561
Kanturk,52.1759,-8.9126,2010,68
Keadue,54.0506,-8.1373,2010,14
Kealkil,51.755,-9.3753,2010,2
Keel,53.9754,-10.0822,2010,2
Kells Ceanannus Mor,53.7284,-6.8812,2010,169
Kenagh,53.622,-7.8151,2010,19
Kenmare,51.8785,-9.5816,2010,31
Kerrykeel,55.1371,-7.6663,2010,7
Kevin Street,53.339,-6.2702,2010,1018
Kilbeggan,53.3685,-7.4992,2010,49
Kilbrittain,51.6735,-8.6901,2010,5
Kilcock,53.4038,-6.6725,2010,143
Kilconnell,53.3314,-8.4017,2010,4
Kilcormac,53.1762,-7.7288,2010,21
Kilcullen,53.1291,-6.7466,2010,84
Kildare,53.156000000000006,-6.9073,2010,171
Kildorrery,52.2454,-8.4296,2010,13
Kildysart,52.6746,-9.1058,2010,4
Kilkee,52.6824,-9.6447,2010,58
Kilkelly,53.8734,-8.8434,2010,17
Kilkenny,52.6524,-7.2597,2010,777
Kill Co Waterford,52.1773,-7.3351,2010,23
Killala,54.2141,-9.2205,2010,23
Killaloe,52.8067,-8.4437,2010,79
Killarney,52.0624,-9.5124,2010,284
Killeagh,51.9398,-7.995,2010,40
Killenaule,52.5685,-7.6728,2010,50
Killeshandra,54.0118,-7.5259,2010,6
Killimor,53.1659,-8.2942,2010,13
Killorglin,52.1065,-9.7871,2010,20
Killucan,53.5147,-7.1397,2010,30
Kilmacow,52.3146,-7.1748,2010,20
Kilmacrennan,55.0295,-7.7785,2010,15
Kilmacthomas,52.2062,-7.4213,2010,22
Kilmaine,53.5826,-9.1238,2010,4
Kilmainham,53.3419,-6.3043,2010,796
Kilmallock,52.3984,-8.5758,2010,44
Kilmeaden,52.2462,-7.245,2010,24
Kilmoganny,52.4609,-7.3293,2010,6
Kilmore Quay,52.1787,-6.5837,2010,41
Kilnaleck,53.8585,-7.3179,2010,45
Kilrickle,53.2302,-8.4524,2010,13
Kilrush,52.6411,-9.4811,2010,95
Kilsheelan,52.3615,-7.5798,2010,8
Kiltimagh,53.8461,-9.0058,2010,21
Kiltormer,53.2376,-8.2713,2010,13
Kilworth,52.1763,-8.2496,2010,11
Kingscourt,53.9043,-6.8068,2010,28
Kinlough,54.4458,-8.287,2010,13
Kinnegad,53.4559,-7.1028,2010,36
Kinnitty,53.0984,-7.7221,2010,10
Kinsale,51.7063,-8.5255,2010,82
Kinvara,53.1405,-8.9397,2010,7
Knock,53.7954,-8.9188,2010,12
Knocknagoshel,52.3307,-9.3853,2010,9
Lanesboro,53.67100000000001,-7.9853,2010,20
Laytown,53.6892,-6.244,2010,423
Leach Seoirse,53.3571,-8.9313,2010,85
Leamybrien,52.1693,-7.5216,2010,15
Leitir Mor,53.2943,-9.6551,2010,3
Leixlip,53.3674,-6.4982,2010,146
Letterfrack,53.5542,-9.9477,2010,10
Letterkenny,54.9547,-7.7364,2010,465
Lifford,54.8328,-7.4803,2010,14
Liscarroll,52.2596,-8.8063,2010,12
Lisdoonvarna,53.0286,-9.2897,2010,21
Lismore,52.1367,-7.9355,2010,16
Lissycasey,52.7461,-9.1544,2010,10
Listowel,52.4471,-9.4839,2010,84
Littleton,52.6407,-7.7349,2010,30
Lixnaw,52.4041,-9.6166,2010,12
Longford,53.7325,-7.8014,2010,269
Longwood,53.4546,-6.9270000000000005,2010,35
Lorrha,53.0937,-8.1221,2010,9
Loughrea,53.1974,-8.5699,2010,93
Louisburgh,53.7646,-9.8076,2010,10
Louth,53.9524,-6.5379,2010,25
Lucan,53.3561,-6.4507,2010,555
Lusk,53.5234,-6.1673,2010,223
Macroom,51.9063,-8.964,2010,49
Maigh Cuilinn,53.3383,-9.1812,2010,25
Malahide,53.4512,-6.1519,2010,356
Mallow,52.1388,-8.6459,2010,166
Manorhamilton,54.3044,-8.1785,2010,39
Mayfield,51.9097,-8.429,2010,156
Maynooth,53.3808,-6.5927,2010,292
Mayorstone Park,52.6737,-8.6448,2010,546
Midleton,51.9167,-8.1735,2010,155
Milford Co Cork,52.3425,-8.8564,2010,10
Milford,55.086999999999996,-7.6982,2010,14
Millstreet Co. Cork,52.0601,-9.0615,2010,23
Milltown,53.6116,-8.8975,2010,9
Miltown Malbay,52.8575,-9.4006,2010,25
Mitchelstown,52.2636,-8.2706,2010,52
Moate,53.3957,-7.7345,2010,30
Mohill,53.9208,-7.8681,2010,35
Monaghan,54.2514,-6.9675,2010,209
Monasterevin,53.1382,-7.0547,2010,77
Moneygall,52.8813,-7.9534,2010,14
Monivea,53.373999999999995,-8.7023,2010,2
Mooncoin,52.292,-7.2516,2010,23
Mountbellew,53.4712,-8.5001,2010,16
Mountcharles,54.6459,-8.1957,2010,10
Mountjoy,53.3605,-6.2668,2010,839
Mountmellick,53.1188,-7.3351,2010,76
Mountrath,52.9982,-7.4781,2010,43
Moville,55.1916,-7.0286,2010,27
Moylough,53.4877,-8.567,2010,3
Moyne,52.7343,-7.7141,2010,8
Muff,55.0686,-7.2688,2010,17
Muine Bheag,52.7013,-6.9574,2010,92
Mullagh,53.8111,-6.9432,2010,15
Mullinahone,52.5102,-7.5056,2010,7
Mullinavat,52.3664,-7.1721,2010,30
Mullingar,53.5257,-7.346,2010,474
Multyfarnham,53.6242,-7.3923,2010,28
Murroe,52.6497,-8.3992,2010,29
Myshall,52.6875,-6.7784,2010,7
Na Cealla Beaga,54.6366,-8.4444,2010,6
Na Gleannta,54.7955,-8.281,2010,5
Naas,53.2107,-6.666,2010,602
Navan,53.6545,-6.6904,2010,500
Nenagh,52.8643,-8.1996,2010,183
New Ross,52.3876,-6.9508,2010,120
Newbridge,53.1814,-6.7955,2010,323
Newcastle West,52.4537,-9.0624,2010,173
Newmarket,52.2146,-8.997,2010,19
Newmarket on Fergus,52.7632,-8.8991,2010,33
Newport Co Mayo,53.8902,-9.5467,2010,15
Newport Co Tipperary,52.7107,-8.4063,2010,56
Newtowncunningham,54.9976,-7.5078,2010,40
Newtownmountkennedy,53.0969,-6.1094,2010,53
Nobber,53.821000000000005,-6.7466,2010,49
Oldcastle,53.7693,-7.1619,2010,58
Omeath,54.0865,-6.2563,2010,22
Oola,52.53,-8.2597,2010,9
Oughterard,53.4274,-9.3245,2010,30
Oulart,52.5033,-6.3913,2010,21
Oylegate,52.4241,-6.5296,2010,28
Pallasgreen,52.5687,-8.3382,2010,37
Pallaskenry,52.6405,-8.8665,2010,23
Partry,53.6987,-9.2796,2010,21
Passage East,52.2392,-6.9728,2010,32
Passage West,51.8652,-8.3317,2010,52
Patrickswell,52.5958,-8.7129,2010,91
Pearse Street,53.3457,-6.2563,2010,3712
Pettigo,54.5482,-7.8349,2010,4
Piltown,52.3498,-7.3255,2010,21
Portarlington,53.1592,-7.1878,2010,168
Portlaoise,53.0317,-7.3031,2010,531
Portlaw,52.2863,-7.3176,2010,25
Portmagee,51.8852,-10.3618,2010,3
Portroe,52.8819,-8.3537,2010,6
Portumna,53.09,-8.2204,2010,35
Raheny,53.379,-6.178,2010,372
Ramelton,55.0367,-7.6507,2010,10
Raphoe,54.8744,-7.5944,2010,31
Rathangan,53.2221,-6.9975,2010,65
Rathcoole,53.2818,-6.4647,2010,231
Rathcormac Co Cork,52.0761,-8.2843,2010,25
Rathdowney,52.8567,-7.5978,2010,22
Rathdrum,52.931000000000004,-6.2265,2010,71
Rathfarnham,53.2974,-6.2881,2010,804
Rathgormack,52.3075,-7.5038,2010,17
Rathkeale,52.5234,-8.939,2010,85
Rathmines,53.3213,-6.267,2010,704
Rathmore Co Kerry,52.0843,-9.2142,2010,18
Rathmullen,55.0958,-7.5326,2010,3
Rathvilly,52.8804,-6.6954,2010,9
Rhode,53.3511,-7.1948,2010,16
Riverstown,54.1296,-8.4,2010,17
Robertstown,53.2702,-6.8164,2010,95
Rochfortbridge,53.4133,-7.3018,2010,23
Rockcorry,54.1202,-7.0094,2010,6
Ronanstown,53.3379,-6.406000000000001,2010,946
Roosky,53.8329,-7.9228,2010,12
Ros Muc,53.3864,-9.6099,2010,4
Roscommon,53.6298,-8.1936,2010,136
Roscrea,52.9562,-7.7988,2010,94
Rosscarbery,51.5776,-9.0315,2010,20
Rosses Point,54.3054,-8.5465,2010,8
Rosslare Harbour,52.2487,-6.3341,2010,28
Rosslare Strand,52.2696,-6.3848,2010,36
Roundwood,53.063,-6.2247,2010,114
Roxboro Road,52.6508,-8.615,2010,1017
Santry,53.3897,-6.2516,2010,948
Scariff,52.9068,-8.5348,2010,31
Schull,51.5287,-9.5414,2010,19
Scotstown,54.2803,-7.0636,2010,12
Shankill,53.2335,-6.121,2010,323
Shannon,52.7079,-8.8772,2010,203
Shercock,53.9922,-6.9008,2010,11
Shevry,52.6869,-8.0471,2010,2
Shillelagh,52.7546,-6.5375,2010,19
Shinrone,52.9847,-7.9341,2010,15
Shrule,53.5199,-9.0876,2010,4
Sixmilebridge,52.7401,-8.7779,2010,40
Skerries,53.5796,-6.107,2010,125
Skibbereen,51.5486,-9.2641,2010,38
Skreen,54.2446,-8.7204,2010,6
Slane,53.7097,-6.5475,2010,75
Sligo,54.2693,-8.4713,2010,522
Smear,53.8606,-7.6017,2010,7
Sneem,51.8389,-9.904,2010,9
Sraith Salach,53.4653,-9.7214,2010,10
Stoneyford,52.5364,-7.2286,2010,15
Store Street,53.3505,-6.2522,2010,4963
Stradbally Co Laois,53.0177,-7.1516,2010,62
Strokestown,53.7808,-8.1038,2010,8
Stuake,51.9905,-8.7604,2010,17
Summerhill,53.482,-6.7334,2010,35
Sundrive Road,53.3302,-6.2987,2010,448
Swanlinbar,54.1961,-7.7038,2010,5
Swinford,53.9406,-8.9522,2010,36
Swords,53.456,-6.2211,2010,963
Taghmon,52.321999999999996,-6.6517,2010,47
Tallaght,53.2868,-6.3678,2010,1629
Tallow,52.0937,-8.0073,2010,8
Tarbert,52.5727,-9.3754,2010,4
Tarelton,51.8385,-8.9929,2010,12
Taughmaconnell,53.4032,-8.141,2010,5
Templederry,52.7741,-8.075,2010,3
Templemore,52.7966,-7.8351,2010,27
Templetuohy,52.7903,-7.7201,2010,3
Terenure,53.3098,-6.287999999999999,2010,390
Thomastown,52.528999999999996,-7.14,2010,44
Thurles,52.6757,-7.8119,2010,202
Timoleague,51.6427,-8.7663,2010,8
Tinahely,52.7967,-6.4693,2010,9
Tipperary,52.4761,-8.1629,2010,130
Togher,51.8764,-8.4863,2010,171
Toomevara,52.8497,-8.0365,2010,38
Tralee,52.2695,-9.7088,2010,525
Tramore,52.1615,-7.1534,2010,138
Trim,53.5531,-6.7893,2010,156
Tuam,53.5157,-8.8559,2010,104
Tubbercurry,54.0516,-8.7343,2010,31
Tulla,52.8654,-8.7548,2010,17
Tullamore,53.2761,-7.4949,2010,318
Tullow,52.8038,-6.7334,2010,61
Tulsk,53.7774,-8.2518,2010,6
Urlingford,52.7221,-7.5798,2010,64
Virginia,53.8344,-7.0819,2010,48
Watercourse Road,51.9071,-8.4745,2010,520
Waterford,52.2602,-7.1137,2010,1411
Watergrasshill,52.0134,-8.342,2010,17
Westport,53.7991,-9.5194,2010,78
Wexford,52.3355,-6.462000000000001,2010,402
Whitegate,51.8271,-8.2278,2010,21
Wicklow,52.9814,-6.0426,2010,216
Williamstown,53.6771,-8.5784,2010,5
Woodford,53.0476,-8.4001,2010,5
Youghal,51.9481,-7.8428,2010,93
Abbeyfeale,52.3873,-9.29,2011,64
Abbeyleix,52.9127,-7.3438,2011,74
Adare,52.5639,-8.7921,2011,30
Aglish,52.0716,-7.8221,2011,10
Ahascragh,53.3957,-8.3306,2011,7
Ailt an Chorrain,54.9849,-8.4386,2011,0
An Bun Beag,55.0656,-8.2895,2011,10
An Charraig,54.6579,-8.6331,2011,4
An Cheathru Rua,53.2645,-9.6005,2011,3
An Clochan Liath,54.9516,-8.3613,2011,25
An Coirean,51.8311,-10.1742,2011,7
An Craoslach,55.1253,-7.9126,2011,1
An Fál Carrach,55.137,-8.102,2011,8
An Maim,53.5107,-9.5649,2011,11
An Rinn,52.0484,-7.5931,2011,4
An Spideal,53.2454,-9.3056,2011,13
Anglesea Street,51.8958,-8.465,2011,1343
Annascaul,52.1524,-10.0525,2011,1
Aran Mor,53.2721,-8.9319,2011,114
Ard An Rátha,54.7645,-8.4095,2011,6
Ardee,53.8549,-6.5411,2011,123
Ardfert,52.3235,-9.7789,2011,16
Ardfinnan,52.3118,-7.8783,2011,7
Ardmore,51.951,-7.7282,2011,11
Ardnacrusha,52.7077,-8.6131,2011,119
Ardrahan,53.1566,-8.8065,2011,5
Arklow,52.7963,-6.1546,2011,294
Arles,52.891000000000005,-7.0189,2011,33
Arva,53.9254,-7.5838,2011,10
Ashbourne,53.5114,-6.397,2011,466
Ashford,53.0139,-6.1073,2011,57
Askeaton,52.6006,-8.9712,2011,23
Athea,52.4599,-9.2875,2011,8
Athenry,53.2997,-8.7497,2011,43
Athleague,53.5687,-8.2524,2011,11
Athlone,53.4233,-7.9447,2011,476
Athy,52.9902,-6.9882,2011,273
Aughrim,52.856,-6.3268,2011,26
Avoca,52.8588,-6.2129,2011,21
Baile Atha Bui,53.6236,-6.9159,2011,71
Baile an Fheirtéaraigh,52.1659,-10.4062,2011,2
Baile Bhuirne,51.9458,-9.1692,2011,13
Bailieboro,53.9152,-6.9696,2011,27
Balbriggan,53.6143,-6.1912,2011,510
Balla,53.8019,-9.1299,2011,13
Ballaghderreen,53.8999,-8.5846,2011,59
Ballina,54.1129,-9.1604,2011,157
Ballinagh,53.9311,-7.4096,2011,23
Ballinamore,54.0546,-7.797000000000001,2011,22
Ballinasloe,53.3284,-8.2236,2011,172
Ballincollig,51.8882,-8.5903,2011,193
Ballindine,53.6696,-8.9577,2011,7
Ballineen,51.7359,-8.9489,2011,20
Ballingarry,52.4721,-8.8628,2011,34
Ballingarry North,53.0184,-8.0305,2011,4
Ballingarry South,52.586000000000006,-7.541,2011,12
Ballinhassig,51.8041,-8.5705,2011,40
Ballinlough,53.7408,-8.6358,2011,14
Ballinrobe,53.6246,-9.2262,2011,26
Ballintra,54.5778,-8.1254,2011,17
Ballivor,53.5327,-6.9672,2011,24
Ballon,52.7432,-6.7722,2011,32
Ballybay,54.1289,-6.9048,2011,38
Ballybofey,54.7996,-7.781000000000001,2011,88
Ballybunion,52.5113,-9.6702,2011,21
Ballyconnell,54.119,-7.5802,2011,23
Ballycotton,51.8303,-8.0131,2011,8
Ballycroy,54.0258,-9.8259,2011,3
Ballycullane,52.2789,-6.8392,2011,29
Ballydehob,51.5591,-9.4608,2011,4
Ballydesmond,52.1782,-9.231,2011,9
Ballyduff,52.4559,-9.6631,2011,4
Ballyfermot,53.3448,-6.358,2011,608
Ballygar,53.5219,-8.3284,2011,13
Ballyhale,52.4683,-7.2015,2011,22
Ballyhaunis,53.763999999999996,-8.7674,2011,39
Ballyheigue,52.3892,-9.8275,2011,11
Ballyjamesduff,53.8631,-7.2088,2011,34
Ballylanders,52.3707,-8.3455,2011,8
Ballylinan,52.943000000000005,-7.0432,2011,48
Ballymacarberry,52.2672,-7.7177,2011,21
Ballymahon,53.5613,-7.7608,2011,56
Ballymore,53.4911,-7.6817,2011,9
Ballymote,54.0874,-8.5152,2011,35
Ballymun,53.3945,-6.2637,2011,514
Ballynacargy,53.5863,-7.5349,2011,25
Ballyneety,52.5973,-8.5489,2011,41
Ballynoe,52.0602,-8.0993,2011,12
Ballyporeen,52.2702,-8.0977,2011,7
Ballyshannon,54.4987,-8.2048,2011,37
